"An oil painting of an umbrella standing in a mountain meadow, isometric view",An oil painting of an umbrella with a beige logo in a mountain meadow,"An oil painting of an umbrella in a mountain meadow, moved to the right side","An oil painting of an umbrella in a mountain meadow, make it cylindrical",An oil painting of an umbrella in a mountain meadow under neon lighting
An oil painting of a subway train parked in a forest,An oil painting of a subway train in a forest with tiny fairy lights in the background,An oil painting of a subway train landing in a forest,An oil painting of a subway train with a black roof rack in a forest,An oil painting of 5 subway trains in a forest
"An oil painting of a turtle diving in a castle hall under soft studio lighting, in profile","An oil painting of a turtle in a castle hall, placed in the background",An oil painting of a turtle at a carnival,An oil painting of a turtle in a castle hall with fluorescent indoor lighting,An oil painting of a turtle leaping out of the water in a castle hall
"A watercolor painting of an elephant jumping in a foggy forest, close-up",A watercolor painting of an elephant wearing a orange scarf in a foggy forest,A watercolor painting of an elephant in a foggy forest under golden-hour lighting,A watercolor painting of an elephant running in a foggy forest,"A watercolor painting of an elephant in a foggy forest, in profile"
A 3D render of a teapot placed on the moon,"A 3D render of a teapot on the moon, shifted slightly upward",A 3D render of a teapot on a beach at sunset,"A 3D render of a teapot on the moon, wide-angle view",A 3D render of a teapot with 1 orange stickers on the moon
A 3D render of a helicopter flying on a neon-lit street at night under soft studio lighting,"A 3D render of a helicopter on a neon-lit street at night, make it cylindrical",A 3D render of a brown helicopter on a neon-lit street at night,A 3D render of 3 helicopters on a neon-lit street at night,"A 3D render of a helicopter on a neon-lit street at night, shifted slightly downward"
"A watercolor painting of a smartphone displayed in a cozy kitchen with fluorescent indoor lighting, overhead view","A watercolor painting of a smartphone in a cozy kitchen, make it cylindrical",A watercolor painting of 5 smartphones in a cozy kitchen,"A watercolor painting of a smartphone in a cozy kitchen, facing left",A watercolor painting of a smartphone in a cozy kitchen with bright high-key lighting
"An illustration of a yoga practitioner smiling in a temple courtyard, top-down view",An illustration of 2 yoga practitioners in a temple courtyard,"An illustration of a yoga practitioner in a temple courtyard, moved to the left side",An illustration of a yoga practitioner posing in a temple courtyard,An illustration of a yoga practitioner in a temple courtyard with moody low-key lighting
A 3D render of an airplane taking off in a modern office,A 3D render of an airplane in a modern office with bright high-key lighting,A 3D render of 5 airplanes in a modern office,"A 3D render of an airplane in a modern office, moved to the left side","A 3D render of an airplane in a modern office, make it square-shaped"
A 3D render of a windmill standing on a farm,"A 3D render of a windmill on a farm, placed in the background",A 3D render of a windmill on a farm with fluorescent indoor lighting,A 3D render of a windmill with 1 bronze lanterns hanging nearby on a farm,A 3D render of 5 windmills on a farm
"A photo of a guitar placed in a sunrise field, facing left",A photo of a guitar in a sunrise field with fluorescent indoor lighting,A photo of a teal guitar in a sunrise field,"A photo of a guitar in a sunrise field, in profile","A photo of a guitar in a sunrise field, make it square-shaped"
A watercolor painting of a bicycle flying on a soccer field,A watercolor painting of a bicycle flying on a soccer field,A watercolor painting of a bicycle with a bronze decal on a soccer field,"A watercolor painting of a bicycle on a soccer field, shifted slightly upward",A watercolor painting of a bicycle on a soccer field with tiny fairy lights in the background
An oil painting of a dog sitting in a sci-fi corridor under overcast light,An oil painting of a dog in a sci-fi corridor with tiny fairy lights in the background,"An oil painting of a dog in a sci-fi corridor, facing forward",An oil painting of a dog at a carnival,An oil painting of a dog sleeping in a sci-fi corridor
"A 3D render of an eagle spreading wings by a riverbank, isometric view","A 3D render of an eagle by a riverbank, wide-angle view",A 3D render of an eagle with green fur by a riverbank,"A 3D render of an eagle by a riverbank, shifted slightly downward",A 3D render of an eagle with a bronze collar by a riverbank
An oil painting of a waterfall sitting on a farm,An oil painting of a waterfall on a farm with tiny fairy lights in the background,"An oil painting of a waterfall on a farm, close-up",An oil painting of 4 waterfalls on a farm,An oil painting of a waterfall with lavender flowers on a farm
An oil painting of a candle displayed in a zen garden,"An oil painting of a candle in a zen garden, shifted slightly downward","An oil painting of a candle in a zen garden, make it cylindrical",An oil painting of a candle with 3 red stickers in a zen garden,"An oil painting of a candle in a zen garden, top-down view"
"An illustration of a runner standing on a sunset beach with warm tungsten lighting, overhead view",An illustration of 5 runners on a sunset beach,"An illustration of a runner on a sunset beach, shifted slightly upward",An illustration of a runner in a desert with dunes,An illustration of a runner skating on a sunset beach
An oil painting of a motorcycle taking off inside a cave,"An oil painting of a motorcycle inside a cave, close-up",An oil painting of a motorcycle in a cozy kitchen,An oil painting of a motorcycle inside a cave with fluorescent indoor lighting,"An oil painting of a motorcycle inside a cave, shifted slightly upward"
"A photo of a train drifting at an open-air market, top-down view",A photo of a train at an open-air market under neon lighting,A photo of a train drifting at an open-air market,A photo of a train in a neon-lit city at night,A photo of a train with a black racing stripe at an open-air market
"An illustration of a waterfall sitting on a music stage, facing right","An illustration of a waterfall on a music stage, shifted slightly upward","An illustration of a waterfall on a music stage, isometric view",An illustration of a waterfall with 1 brown lanterns hanging nearby on a music stage,An illustration of a waterfall with pink flowers on a music stage
